type_shoes,price,address,image_link-src
Chaussures homme,12 000CFA,"Abobo, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5164429_uploaded_image1_1738426716.jpg
Chaussures homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5163912_uploaded_image1_1738405993.jpg
Chaussures homme,28 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5163904_uploaded_image1_1738405811.jpg
Chaussures homme,7 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5163787_uploaded_image1_1738402376.jpg
Sandales homme,6 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5120051_uploaded_image1_1736080367.jpg
Baskets Benassi Nike,6 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5119658_uploaded_image1_1736036533.jpg
Chaussures Adidas,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5162719_uploaded_image1_1738341201.jpg
Chaussures Vans,16 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5162715_uploaded_image1_1738340983.jpg
Chaussures homme,15 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5162045_uploaded_image1_1738310870.jpg
Chaussures homme,16 000CFA,"Port-Bouet, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5161093_uploaded_image1_1738251564.jpg
Chaussures homme,22 000CFA,"Port-Bouet, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5161090_uploaded_image1_1738251469.jpg
Wallabies en cuir,15 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5160771_uploaded_image1_1738239895.jpg
Mocassins Weston en cuir,20 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5160765_uploaded_image2_1738239713.jpeg
Chaussures hommes,7 000CFA,"Koumassi, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5159889_uploaded_image1_1738189712.jpg
Chaussures  hommes,10 000CFA,"Koumassi, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5159881_uploaded_image1_1738189239.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156883_uploaded_image1_1738060552.jpg
Claquettes homme,15 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156877_uploaded_image1_1738060452.jpg
Baskets Nike,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156873_uploaded_image1_1738060338.jpg
Baskets Puma,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156869_uploaded_image1_1738060223.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156867_uploaded_image1_1738060153.jpg
Baskets  new balance,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156864_uploaded_image1_1738060101.jpg
Chaussures homme,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156860_uploaded_image1_1738060041.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156856_uploaded_image1_1738059973.jpg
Chaussures homme,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156854_uploaded_image1_1738059922.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5156852_uploaded_image1_1738059863.jpg
Sandales Adidas,24 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5155811_uploaded_image1_1737998588.jpg
Sandales homme,12 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5155806_uploaded_image1_1737998508.jpg
Chaussures Vans,20 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5123528_uploaded_image1_1736259726.jpg
Baskets Boss,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5117323_uploaded_image1_1735905649.jpg
Baskets Timberlant,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5131753_uploaded_image1_1736718135.jpg
Baskets Timberlant,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5131756_uploaded_image1_1736718263.jpg
Chaussures Timberland,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5117319_uploaded_image1_1735905494.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5117317_uploaded_image1_1735905417.jpg
Basket puma,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136112_uploaded_image1_1736945705.jpg
Baskets Lagos,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5131752_uploaded_image1_1736718052.jpg
Basket hermes,40 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136103_uploaded_image1_1736945328.jpg
Baskets Lagos,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5131751_uploaded_image1_1736717979.jpg
Baskets Adidas,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5131748_uploaded_image1_1736717917.jpg
Baskets Louis Vuitton,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5117312_uploaded_image1_1735905289.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5117311_uploaded_image1_1735905237.jpg
Basket puma,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136097_uploaded_image1_1736945195.jpg
basket puma,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139807_uploaded_image1_1737121343.jpg
Baskets New Balance,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136090_uploaded_image1_1736945100.jpg
Basket nike,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136094_uploaded_image1_1736945141.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5127514_uploaded_image1_1736446992.jpg
Baskets Adidas,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5127516_uploaded_image1_1736447071.jpg
Basket homme,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136086_uploaded_image1_1736944964.jpg
Basket Reebook,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136088_uploaded_image1_1736945018.jpg
Basket adidas,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139810_uploaded_image1_1737121434.jpg
Chaussures homme,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5127511_uploaded_image1_1736446945.jpg
Basket nike,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139813_uploaded_image1_1737121499.jpg
Baskets Puma,35 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5117314_uploaded_image1_1735905337.jpg
Basket nike,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139805_uploaded_image1_1737121300.jpg
kito hermes,40 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139802_uploaded_image1_1737121258.jpg
Basket homme,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136075_uploaded_image1_1736944586.jpg
Baskets Timberland,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136072_uploaded_image1_1736944490.jpg
Basket homme,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136082_uploaded_image1_1736944789.jpg
basket adidas,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139798_uploaded_image1_1737121100.jpg
basket nike,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136077_uploaded_image1_1736944647.jpg
basket homme,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136080_uploaded_image1_1736944698.jpg
Basket adidas,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136069_uploaded_image1_1736944415.jpg
Basket nike,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136068_uploaded_image1_1736944355.jpg
Baskets Nike,35 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5123494_uploaded_image1_1736258576.jpg
Sandales Adidas,15 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5123480_uploaded_image1_1736258111.jpg
Chaussures Kito homme,15 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5123482_uploaded_image1_1736258184.jpg
Baskets New Balance,30 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5127479_uploaded_image1_1736445829.jpg
Baskets Hermes,35 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5127485_uploaded_image1_1736445929.jpg
Basket new balance,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5136066_uploaded_image1_1736944283.jpg
Chaussure homme,10 000CFA,"Koumassi, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5223793_uploaded_image2_1741591363.jpeg
Chaussure homme,20 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5223631_uploaded_image1_1741578439.jpg
Mocassins homme,20 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220188_uploaded_image1_1741367815.jpg
Baskets Adidas Campus 00,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220136_uploaded_image1_1741365330.jpg
Baskets New Balance WRPD,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220135_uploaded_image1_1741365327.jpg
Baskets New Balance WRPD,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220127_uploaded_image1_1741365025.jpg
Baskets Rick Owens,50 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220121_uploaded_image1_1741364756.jpg
Baskets Nike Air More Uptempo,26 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220117_uploaded_image1_1741364733.jpg
Baskets Nike Air More Uptempo,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220114_uploaded_image1_1741364624.jpg
Baskets Nike Air More Uptempo,26 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220109_uploaded_image1_1741364566.jpg
Baskets New Balance WRPD,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5220107_uploaded_image1_1741364523.jpg
Chaussures Hugo Bose,25 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5219386_uploaded_image1_1741342699.jpg
Chaussures homme,35 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5219309_uploaded_image1_1741340615.jpg
Chaussures hommes,35 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5219299_uploaded_image1_1741340411.jpg
Baskets Ricks Owen,59 900CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5216762_uploaded_image1_1741213844.jpg
Baskets Adidas Campus,17 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5213004_uploaded_image1_1741041671.jpg
Baskets Vans,14 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5213002_uploaded_image1_1741041622.jpg
Chaussure en cuir,9 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5211960_uploaded_image1_1741004673.jpg
Chaussures homme,25 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5211006_uploaded_image1_1740962465.jpg
Chaussures homme,25 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5211004_uploaded_image1_1740962204.jpg
Chaussures homme,23 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5211001_uploaded_image1_1740962046.jpg
Souliers homme,55 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5209263_uploaded_image1_1740854450.jpg
Chaussures homme,65 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5209259_uploaded_image1_1740854355.jpg
Chaussures Berluti,250 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5209256_uploaded_image1_1740854251.jpg
Chaussures homme,7 000CFA,"Bouaké, Côte d'Ivoire",https://images.coinafrique.com/thumb_5205922_uploaded_image1_1740670573.jpg
Sneakers en cuir,20 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5205348_uploaded_image1_1740646721.jpg
Boots en daim,20 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5205347_uploaded_image1_1740646641.jpg
Mocassins en cuir,20 000CFA,"Angré, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5205343_uploaded_image1_1740646554.jpg
Baskets Vans,19 990CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5205261_uploaded_image1_1740643119.jpg
Tee-shirts,4 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5205234_uploaded_image1_1740641524.jpg
Baskets Vans KNU,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5203737_uploaded_image1_1740560740.jpg
Baskets Nike Nocta Glide,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5203728_uploaded_image1_1740560263.jpg
Baskets Vans Olds School,18 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5203726_uploaded_image1_1740560140.jpg
Baskets Air Max TN Terrascope,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5203721_uploaded_image1_1740560062.jpg
Chaussures homme,Prix sur demande,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5199729_uploaded_image1_1740345938.jpg
Mocassins homme,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5198816_uploaded_image1_1740264119.jpg
Mocassins homme,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5198814_uploaded_image1_1740264007.jpg
Mocassins homme,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5198812_uploaded_image1_1740263965.jpg
Mocassins homme,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5198810_uploaded_image1_1740263921.jpg
Mocassins homme,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5198808_uploaded_image1_1740263887.jpg
Chaussures Lacoste,20 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5155433_uploaded_image1_1737987239.jpg
Chaussures homme,7 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5155417_uploaded_image1_1737986879.jpg
Chaussures homme,55 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5196386_uploaded_image1_1740133717.jpg
Chaussures homme,17 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5196382_uploaded_image1_1740133509.jpg
Baskets Air Force Nike,12 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5196148_uploaded_image1_1740119622.jpg
Chaussures Vans,10 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5154647_uploaded_image1_1737938245.jpg
Chaussures homme,6 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5154367_uploaded_image1_1737924011.jpg
Chaussures homme,20 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5154268_uploaded_image1_1737918554.jpg
Chaussures Dior,20 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5154249_uploaded_image1_1737917915.jpg
Chaussures Nike,20 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5154039_uploaded_image1_1737908646.jpg
Chaussures Nike,20 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5154016_uploaded_image1_1737907093.jpg
Baskets Adidas campus,20 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5154007_uploaded_image1_1737906543.jpg
Sandales Luofu,12 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5195258_uploaded_image1_1740065676.jpg
Sandales Adidas,10 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5195254_uploaded_image1_1740065486.jpg
Souliers Sperony Croco,60 000CFA,"Koumassi, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5194671_uploaded_image1_1740047325.jpg
Sandales homme,35 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5194288_uploaded_image1_1740016531.jpg
Basket Coq Sportif Alpha,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5192633_uploaded_image1_1739952323.jpg
Baskets Air Force Nike,12 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5192563_uploaded_image1_1739946920.jpg
Chaussures Vans,13 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5191842_uploaded_image1_1739899917.jpg
Boots  homme,27 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5191836_uploaded_image1_1739899788.jpg
Chaussures homme,1 500CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5189742_uploaded_image1_1739802064.jpg
Chaussures homme,1 500CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5189731_uploaded_image1_1739801854.jpg
Sandales Hermès,35 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5188511_uploaded_image1_1739728786.jpg
Chaussures JM Weston,90 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5188507_uploaded_image1_1739728513.jpg
Souliers homme,65 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5188500_uploaded_image1_1739728156.jpg
Mocassins homme,22 500CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5187376_uploaded_image1_1739642388.jpg
Chaussures homme,6 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5187316_uploaded_image1_1739639861.jpg
Baskets  Vans knu skool,16 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139450_uploaded_image1_1737110057.jpg
Baskets Adidas campus,14 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5139553_uploaded_image1_1737113269.jpg
Mocassins homme,22 500CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5185564_uploaded_image1_1739529544.jpg
Baskets Rebook,14 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5185561_uploaded_image1_1739529426.jpg
Baskets Adidas,20 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5185553_uploaded_image1_1739529198.jpg
Chaussures homme,55 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5183457_uploaded_image1_1739418810.jpg
Chaussures homme,40 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5179542_uploaded_image1_1739211501.jpg
Chaussures Air Jordan,18 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5179459_uploaded_image1_1739208934.jpg
Chaussures homme,22 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5179457_uploaded_image1_1739208860.jpg
Chaussures homme,18 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5179455_uploaded_image1_1739208848.jpg
Chaussures homme,18 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_5179450_uploaded_image1_1739208755.jpg
